proponente_id,idade,tipo_vinculo,estado_civil,escolaridade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,ruido_estocastico,numero_da_sorte_app,ip_origem_hash,inadimplente
PROP-11037,47.7,AUTONOMO,Casado,Superior,2730.2,33361.07,12,684.5,5,2,-21.35,9404,IP-94846,1
PROP-11038,47.7,CLT,Casado,Superior,2848.28,25868.57,36,850.5,1,1,45.18,5167,IP-3A33D,1
PROP-11039,27.6,CLT,Casado,Superior,1952.47,4332.05,24,466.0,3,0,75.18,2833,IP-96BCE,1
PROP-11040,36.0,Autonomo,Divorciado,Superior,8282.46,24498.84,12,687.0,1,1,-6.53,3870,IP-B8B1D,0
PROP-11041,41.1,PJ,Solteiro,Medio,1439.0,24661.65,60,695.5,0,2,29.59,4025,IP-7F579,1
PROP-11042,35.0,CLT,Casado,Superior,,31893.4,48,499.5,3,1,-36.76,2285,IP-B564C,0
PROP-11043,44.4,Autonomo,Casado,Medio,2204.96,14306.76,24,809.6,4,1,-4.73,9175,IP-A628D,1
PROP-11044,41.1,Servidor_Publico,Solteiro,Pos_Graduacao,5134.88,21302.08,36,579.7,1,0,23.17,9951,IP-1E7D8,0
PROP-11045,58.2,Autonomo,Solteiro,Medio,2632.15,2402.19,24,566.3,1,2,-42.06,3479,IP-22223,0
PROP-11046,21.2,CLT,Solteiro,Superior,2658.96,12958.48,48,,1,0,37.5,1209,IP-8B7A5,0
PROP-11047,36.7,CLT,Casado,Medio,4214.38,4054.04,60,693.2,3,0,-36.35,2242,IP-9622E,0
PROP-11048,28.0,Servidor_Publico,Divorciado,Medio,5841.65,19221.81,24,749.5,1,1,51.07,5012,IP-3C90C,0
PROP-11049,44.6,CLT,Solteiro,Superior,1943.13,28975.77,48,809.7,1,0,42.48,2978,IP-3C8F1,0
PROP-11050,20.2,Servidor_Publico,Divorciado,Pos_Graduacao,2210.57,8812.61,24,528.9,4,1,55.78,6899,IP-DF1F0,1
PROP-11051,41.8,Autonomo,Casado,Superior,2592.47,19405.55,24,795.0,1,0,51.19,4155,IP-A585B,0
PROP-11052,31.1,Servidor_Publico,Casado,Pos_Graduacao,16688.09,8732.29,60,549.7,5,0,96.63,6138,IP-AC080,0
PROP-11053,29.9,PJ,Casado,Superior,3525.58,5982.72,36,543.8,0,0,25.37,2403,IP-C0903,1
PROP-11054,22.1,Estudante,Casado,Superior,5237.83,18862.89,24,581.9,2,0,-72.33,6508,IP-9FD0A,0
PROP-11055,32.9, CLT ,Solteiro,Medio,2561.17,4611.9,36,532.9,0,0,6.44,7034,IP-DB9F8,0
PROP-11056,49.9,PJ,Casado,Superior,4231.83,21382.7,24,735.1,5,0,-22.88,5088,IP-26912,1
PROP-11057,37.7, CLT ,Solteiro,Medio,1723.44,3034.14,24,657.4,4,1,-68.24,8676,IP-66E3B,1
PROP-11058,44.9,clt,Divorciado,Pos_Graduacao,1548.51,5521.59,60,551.2,3,1,63.94,8435,IP-76FBF,1
PROP-11059,56.3,Autonomo,Viuvo,Pos_Graduacao,4056.46,20149.92,36,714.4,0,0,-15.31,9612,IP-DAE4F,1
PROP-11060,40.9,Servidor_Publico,Solteiro,Fundamental,,21516.44,48,581.5,0,1,-74.53,5175,IP-22C32,0
PROP-11061,31.9,Estudante,Solteiro,Superior,2018.25,2956.57,24,574.1,4,0,-32.24,8486,IP-CEEBE,0
PROP-11062,43.1,PJ,Casado,Superior,6286.6,20921.43,36,626.8,1,3,113.25,9046,IP-4256E,0
PROP-11063,32.0, CLT ,Solteiro,Superior,,29670.58,60,684.9,4,0,68.37,9425,IP-2F25B,0
PROP-11064,32.5, CLT ,Divorciado,Medio,3515.11,25836.43,24,674.6,3,2,36.47,9501,IP-EA4CB,1
PROP-11065,21.3,AUTONOMO,Solteiro,Superior,5514.54,6329.11,12,569.1,1,1,31.54,7534,IP-4B036,0
PROP-11066,48.2,CLT,Solteiro,Medio,15243.99,21551.66,36,,3,1,-45.17,1801,IP-9BC87,0
PROP-11067,33.8,CLT,Viuvo,Superior,8880.31,24184.33,24,588.9,2,1,-48.94,1524,IP-B3EBA,1
PROP-11068,40.0, CLT ,Casado,Medio,4015.7,3228.63,12,528.3,1,1,27.9,3760,IP-1B920,1
PROP-11069,26.6,CLT,Casado,Medio,7017.35,30226.47,48,414.5,4,1,79.42,7948,IP-42B35,1
PROP-11070,42.8,CLT,Solteiro,Medio,1975.91,31906.82,60,757.6,0,1,-50.82,9613,IP-2CE27,1
PROP-11071,29.6,CLT,Casado,Superior,4414.14,30064.93,36,621.7,2,1,-4.83,9420,IP-C2BE4,0
PROP-11072,36.4,CLT,Casado,Superior,2774.24,29212.84,48,649.5,2,1,11.71,9129,IP-2D51B,1
PROP-11073,47.7,CLT,Casado,Medio,2138.11,26583.85,48,766.4,2,2,-24.07,2490,IP-193C0,0
PROP-11074,46.7,Estudante,Casado,Superior,3733.58,22903.26,36,553.2,2,0,-8.79,1722,IP-9662B,0
PROP-11075,37.8, CLT ,Casado,Medio,1989.8,24394.69,12,427.6,3,2,-51.43,3316,IP-A38DF,1
PROP-11076,18.6, CLT ,Solteiro,Superior,6442.5,28611.04,12,629.8,3,0,15.44,6012,IP-BD1DB,1
PROP-11077,70.9,Autonomo,Solteiro,Superior,3958.84,23862.45,12,663.1,2,2,8.61,5267,IP-93A28,0
PROP-11078,57.2,CLT,Casado,Superior,4581.34,12814.99,12,583.2,4,1,30.81,7939,IP-38CC9,1
PROP-11079,45.9,Servidor_Publico,Solteiro,Superior,2064.71,14406.72,24,826.3,4,2,-10.21,7072,IP-535D4,1
PROP-11080,29.7,PJ,Casado,Medio,2032.34,31602.9,24,271.9,2,0,35.64,8808,IP-56E6C,1
PROP-11081,36.8,CLT,Solteiro,Superior,5077.8,2565.03,24,776.8,1,1,16.94,8687,IP-21769,0
PROP-11082,32.0, CLT ,Casado,Superior,19041.49,25061.08,12,730.8,1,2,61.77,2996,IP-E20DB,0
PROP-11083,51.9,Servidor_Publico,Casado,Superior,1825.05,33507.66,36,683.9,1,3,-13.25,5345,IP-E1409,1
PROP-11084,40.9,Servidor_Publico,Solteiro,Superior,2813.28,25305.53,24,153.0,3,1,47.14,7210,IP-F03D2,1
PROP-11085,29.4,clt,Solteiro,Medio,9951.49,34799.1,48,799.7,1,1,-11.21,2946,IP-50292,0
PROP-11086,32.8,Autonomo,Solteiro,Superior,1715.07,24688.98,12,476.3,3,1,32.08,3833,IP-31018,1
PROP-11087,50.3,CLT,Casado,Superior,10163.52,3133.98,48,548.9,1,1,66.43,5476,IP-65EE0,0
PROP-11088,55.6,Estudante,Casado,Medio,,29291.33,60,596.1,2,1,58.74,8979,IP-9063A,0
PROP-11089,54.8,CLT,Solteiro,Medio,3603.74,11392.79,36,,6,0,-10.19,4681,IP-EC8B5,0
PROP-11090,46.3,Servidor_Publico,Casado,Medio,2956.52,16719.89,36,,2,1,-26.28,9830,IP-96FB5,0
PROP-11091,35.2,Autonomo,Solteiro,Pos_Graduacao,2880.77,12299.03,60,745.0,4,0,48.56,3043,IP-4BC79,0
PROP-11092,2.3,Autonomo,Casado,Superior,,10862.29,24,734.2,2,1,-22.68,8252,IP-7A45F,0
PROP-11093,41.3,Autonomo,Divorciado,Medio,10476.67,16236.39,60,655.4,2,0,49.49,8597,IP-BDAB7,0
PROP-11094,38.0,CLT,Solteiro,Medio,6803.77,14498.8,48,678.2,4,2,-59.75,4626,IP-AB4BD,0
PROP-11095,39.5,CLT,Casado,Superior,6052.86,22900.17,36,467.3,2,0,23.69,1239,IP-276C7,1
PROP-11096,38.6,CLT,Solteiro,Pos_Graduacao,8133.45,28833.99,24,514.9,2,1,-18.41,7183,IP-AB2F0,0
PROP-11097,23.4,CLT,Solteiro,Medio,2648.3,11803.93,36,745.4,6,1,-83.3,3871,IP-4FE36,1
PROP-11098,44.1,PJ,Solteiro,Medio,5442.28,9052.8,36,737.2,3,2,-38.7,3202,IP-D8129,0
PROP-11099,45.0, CLT ,Solteiro,Pos_Graduacao,3988.5,24007.54,36,721.3,2,0,-19.35,2171,IP-415C0,0
PROP-11100,45.5,CLT,Casado,Medio,7806.21,24120.56,36,548.0,1,3,96.23,1717,IP-37CE7,0
PROP-11101,48.4,Estudante,Solteiro,Medio,2953.94,31737.33,12,747.5,0,1,-149.78,5920,IP-861A4,1
PROP-11102,44.6,Servidor_Publico,Casado,Fundamental,5728.18,2526.21,24,457.4,2,0,-16.65,6131,IP-D0C81,0
PROP-11103,33.5,Servidor_Publico,Solteiro,Superior,10383.26,30150.34,24,770.8,2,0,-17.45,4824,IP-8AF92,0
PROP-11104,37.2,Estudante,Solteiro,Medio,3560.55,19193.07,24,583.5,2,0,-48.5,8702,IP-7C13A,0
PROP-11105,39.0,CLT,Casado,Medio,1689.57,22502.97,12,855.8,2,2,-19.41,5203,IP-8ABDD,1
PROP-11106,39.2, CLT ,Divorciado,Medio,4448.26,5015.26,12,407.0,1,1,-7.4,8851,IP-B8D7E,1
PROP-11107,49.0,PJ,Solteiro,Medio,3183.34,16276.29,24,866.9,7,1,-33.5,1038,IP-80E38,0
PROP-11108,45.1,Autonomo,Divorciado,Pos_Graduacao,6084.8,9500.98,24,569.4,5,1,17.87,3781,IP-6DC61,0
PROP-11109,60.9,CLT,Casado,Superior,14069.75,10389.43,12,566.9,3,1,79.09,1047,IP-9CCB3,0
PROP-11110,62.3,PJ,Casado,Superior,4192.04,18635.14,60,647.3,4,1,-2.48,3394,IP-87716,1
PROP-11111,38.9,CLT,Casado,Pos_Graduacao,4036.41,28811.05,48,522.4,1,0,-34.33,6975,IP-245CA,1
PROP-11112,-4.2,CLT,Solteiro,Superior,5864.63,26544.77,36,609.9,3,0,-5.5,4549,IP-C8CE2,0
PROP-11113,51.6,Autonomo,Solteiro,Medio,1858.87,21503.0,12,516.7,5,3,-17.4,6666,IP-36D59,1
PROP-11114,32.1,Autonomo,Casado,Superior,2627.95,19800.8,36,521.9,1,0,54.84,5863,IP-5D099,0
PROP-11115,29.2,Autonomo,Solteiro,Pos_Graduacao,11954.81,16101.1,36,688.2,3,1,-23.21,3852,IP-95848,0
PROP-11116,33.6,CLT,Divorciado,Superior,6055.65,34099.43,60,493.8,3,0,24.37,1935,IP-73F87,0
PROP-11117,33.1,Servidor_Publico,Solteiro,Medio,1456.85,20486.35,36,512.5,1,1,14.45,4056,IP-1A8DF,1
PROP-11118,44.7,CLT,Solteiro,Superior,2361.56,10380.89,36,427.8,0,0,5.34,1783,IP-48A05,1
PROP-11119,20.8,CLT,Casado,Superior,6223.03,9593.0,48,549.4,2,3,-56.81,9081,IP-20BCD,1
PROP-11120,26.1,Servidor_Publico,Solteiro,Pos_Graduacao,7471.59,22174.65,12,803.6,2,3,-30.72,6121,IP-DE05B,0
PROP-11121,41.8,Estudante,Casado,Medio,9093.16,19253.31,12,501.6,0,1,-9.51,8220,IP-A5187,0
PROP-11122,44.9,PJ,Casado,Superior,2851.36,2254.03,36,517.6,1,2,-59.53,2753,IP-3822E,1
PROP-11123,45.1,PJ,Divorciado,Pos_Graduacao,12631.07,29392.16,12,647.1,2,1,-48.99,1982,IP-E2B59,0
PROP-11124,29.3,Autonomo,Casado,Superior,4781.33,25236.04,12,568.1,3,1,-23.99,1959,IP-79737,1
PROP-11125,27.2,Autonomo,Casado,Superior,6408.51,23840.37,36,931.9,1,0,17.09,8000,IP-2D4B6,0
PROP-11126,32.4,CLT,Casado,Medio,5214.32,4269.76,24,,2,0,70.41,8444,IP-8F0A7,0
PROP-11127,40.6, CLT ,Divorciado,Medio,1950.0,13947.84,36,666.9,3,1,13.36,1643,IP-9561B,1
PROP-11128,54.3, CLT ,Solteiro,Medio,15259.75,32867.61,60,752.1,1,0,6.35,4678,IP-E9B75,0
PROP-11129,15.5,CLT,Solteiro,Fundamental,1950.65,30465.44,24,749.4,3,1,3.49,4895,IP-2D52F,1
PROP-11130,35.6,AUTONOMO,Solteiro,Medio,2635.69,11422.92,24,652.7,0,2,-17.05,1259,IP-79C86,1
PROP-11131,23.3,clt,Solteiro,Superior,8456.04,7182.94,12,597.4,5,3,-4.76,2155,IP-4AE5C,1
PROP-11132,19.8,CLT,Casado,Superior,5448.37,16819.9,12,903.4,2,0,28.17,3102,IP-76E0C,0
PROP-11133,48.6,CLT,Casado,Medio,9048.54,13742.4,12,,1,1,47.31,4359,IP-BC293,0
PROP-11134,44.0,Autonomo,Casado,Superior,4445.53,24513.47,12,558.2,1,2,-122.02,2403,IP-76559,1
PROP-11135,42.9,CLT,Solteiro,Superior,3387.43,33892.35,24,529.6,0,1,36.08,4385,IP-9703C,0
PROP-11136,48.1,PJ,Casado,Pos_Graduacao,12106.08,13979.05,24,378.2,2,0,-14.73,1456,IP-BD59E,0
PROP-11137,32.7,clt,Solteiro,Superior,1555.09,4053.4,36,735.0,1,1,24.73,1244,IP-AEA28,0
PROP-11138,33.2,clt,Casado,Superior,9543.16,31621.26,48,291.3,1,0,18.02,5873,IP-63432,0
PROP-11139,62.0,Autonomo,Casado,Medio,2502.2,3252.34,48,619.2,4,1,-6.59,5356,IP-CADE6,0
PROP-11140,35.3,PJ,Solteiro,Fundamental,9332.67,33441.27,36,591.3,2,1,26.28,5252,IP-3190F,0
PROP-11141,46.1,CLT,Solteiro,Medio,,23931.12,12,933.6,1,1,14.26,6385,IP-4B5B8,0
PROP-11142,38.1,Autonomo,Solteiro,Superior,5045.69,33075.74,36,363.6,2,0,-1.88,9586,IP-1C8B7,1
PROP-11143,17.7,Autonomo,Casado,Medio,10598.93,8588.77,24,493.8,0,2,-5.47,4124,IP-5C2C6,0
PROP-11144,15.5,CLT,Divorciado,Pos_Graduacao,4094.63,3343.09,12,600.9,3,2,-49.36,5407,IP-D094E,1
PROP-11145,31.6,Servidor_Publico,Casado,Superior,,18110.93,48,592.3,3,1,0.72,7390,IP-C2104,0
PROP-11146,49.6,PJ,Solteiro,Superior,8258.91,16870.57,24,543.1,0,0,-99.54,8124,IP-1A981,0
PROP-11147,46.7,Autonomo,Solteiro,Medio,7001.46,12939.25,24,608.7,2,0,14.4,1963,IP-91201,0
PROP-11148,48.1,PJ,Casado,Superior,12297.63,33602.66,48,443.7,3,0,37.45,1603,IP-BC9B3,0
PROP-11149,27.1,PJ,Casado,Superior,3886.81,29145.26,60,670.0,1,0,-72.44,1732,IP-2E78B,0
PROP-11150,55.8,AUTONOMO,Solteiro,Superior,2198.43,23832.21,24,295.0,0,0,-13.84,6836,IP-E4043,1
PROP-11151,27.4,PJ,Solteiro,Medio,1605.77,7374.32,24,,0,0,70.97,7769,IP-5587D,0
PROP-11152,40.3,Autonomo,Casado,Fundamental,2588.49,26232.67,36,536.0,0,1,109.14,6530,IP-AA41A,0
PROP-11153,37.9,Autonomo,Solteiro,Pos_Graduacao,2049.1,25991.41,36,762.3,3,1,-4.83,6506,IP-4C55D,1
PROP-11154,36.1,Autonomo,Solteiro,Medio,4828.58,16027.25,12,865.7,2,1,3.12,2468,IP-F412A,1
PROP-11155,52.7,PJ,Solteiro,Pos_Graduacao,2258.9,32517.94,36,573.7,1,0,-3.57,8589,IP-87F1C,1
PROP-11156,30.2,CLT,Casado,Superior,1566.79,7510.27,60,814.7,3,1,7.53,2915,IP-BDC74,0
PROP-11157,23.2,Servidor_Publico,Divorciado,Superior,1553.94,10822.14,24,575.7,2,0,61.78,4396,IP-59B33,1
PROP-11158,38.2,Servidor_Publico,Divorciado,Medio,8881.17,4086.4,60,484.7,1,0,0.17,9831,IP-AE9A5,0
PROP-11159,33.6,CLT,Casado,Superior,5159.59,28249.88,60,864.4,2,1,-68.57,9464,IP-E3FB9,0
PROP-11160,75.2,PJ,Casado,Superior,3261.86,22518.06,24,692.9,3,0,12.86,7474,IP-BE736,1
PROP-11161,45.4,CLT,Solteiro,Superior,10835.17,12393.03,48,620.6,3,1,-19.24,7883,IP-3FA38,0
PROP-11162,33.5,CLT,Casado,Superior,1705.68,7405.85,24,716.2,2,1,-56.0,1808,IP-B6C7C,0
PROP-11163,26.4,AUTONOMO,Solteiro,Superior,,3324.88,36,658.4,1,0,-55.98,7637,IP-4F6A3,0
PROP-11164,17.3,CLT,Casado,Superior,,7502.6,48,610.3,1,0,-5.5,3919,IP-A6DFA,0
PROP-11165,26.7,PJ,Solteiro,Medio,2251.28,16958.39,24,434.3,2,1,31.34,2132,IP-C7629,1
PROP-11166,39.3,PJ,Solteiro,Pos_Graduacao,6173.42,10156.84,36,582.1,2,3,28.56,9943,IP-25341,1
PROP-11167,53.7,Autonomo,Solteiro,Superior,7453.48,10546.41,48,707.3,2,0,60.29,1504,IP-46CFA,0
PROP-11168,50.3,CLT,Solteiro,Medio,3756.06,30894.02,24,602.8,3,1,-37.84,9370,IP-5EC59,1
PROP-11169,40.5,CLT,Solteiro,Medio,9706.94,18999.54,12,746.3,0,2,-18.49,7325,IP-D31A7,0
PROP-11170,34.4,Autonomo,Solteiro,Superior,2086.2,26065.32,12,673.7,2,0,31.77,7801,IP-9671D,1
PROP-11171,41.0,Estudante,Viuvo,Pos_Graduacao,2772.94,3178.46,36,497.1,3,2,36.04,3144,IP-31653,1
PROP-11172,32.3,Autonomo,Solteiro,Medio,1812.25,14050.39,60,435.3,3,0,-26.05,1208,IP-29713,1
PROP-11173,56.9,CLT,Casado,Superior,2394.7,17812.59,48,598.0,4,0,-34.35,4959,IP-B9E02,0
PROP-11174,35.9,Autonomo,Divorciado,Medio,2545.62,8151.76,24,546.6,2,1,23.56,6544,IP-910BB,1
PROP-11175,37.1,Autonomo,Viuvo,Superior,11885.61,5966.32,36,667.1,1,1,43.96,1043,IP-D5328,0
PROP-11176,13.6,PJ,Casado,Fundamental,1741.58,30720.02,24,519.5,3,2,-11.88,5841,IP-DF293,1
PROP-11177,35.9,CLT,Casado,Superior,3741.9,33001.24,12,533.8,1,0,22.97,6660,IP-82F5A,1
PROP-11178,47.2,PJ,Solteiro,Medio,4592.58,4600.62,24,767.4,0,1,0.14,8896,IP-3247D,0
PROP-11179,26.3,Autonomo,Solteiro,Superior,11016.32,13517.62,24,640.7,1,1,-32.58,3589,IP-91430,0
PROP-11180,29.7,Estudante,Solteiro,Medio,,33623.43,36,521.6,0,0,36.76,8415,IP-EDC1B,0
PROP-11181,46.7,CLT,Casado,Superior,7279.75,4744.34,60,622.5,5,1,-11.37,5315,IP-2D6C0,1
PROP-11182,21.8,Autonomo,Casado,Superior,16239.77,23240.17,36,813.0,3,1,-75.78,4017,IP-B3DD7,0
PROP-11183,49.6,Servidor_Publico,Solteiro,Superior,7897.14,34083.31,36,661.1,0,1,-32.9,4745,IP-BE1DC,0
PROP-11184,32.1,CLT,Solteiro,Medio,15269.78,34281.38,12,703.0,3,0,-112.45,2911,IP-19A7C,0
PROP-11185,33.7,Servidor_Publico,Casado,Pos_Graduacao,6559.73,17550.37,60,514.7,0,0,135.2,6565,IP-BAE10,0
PROP-11186,25.6,Autonomo,Solteiro,Superior,1749.12,7370.72,48,763.7,2,0,64.96,6263,IP-E61C4,0
PROP-11187,42.2,CLT,Casado,Medio,3558.93,8668.78,48,944.5,0,1,-65.98,5124,IP-A8EAC,0
PROP-11188,65.1,CLT,Casado,Superior,5768.62,31356.85,24,509.2,1,0,-29.49,9953,IP-67E3C,0
PROP-11189,46.6,AUTONOMO,Casado,Superior,3213.93,32085.54,36,454.5,4,1,11.25,5216,IP-9A3C7,1
PROP-11190,28.5,CLT,Casado,Superior,2741.3,22060.03,36,644.6,2,1,79.98,9206,IP-9D39D,1
PROP-11191,50.5,Autonomo,Divorciado,Superior,5017.58,27283.82,12,,1,2,36.21,5919,IP-31806,0
PROP-11192,34.5,CLT,Casado,Superior,12784.44,26417.73,36,607.2,6,3,11.04,5567,IP-309D6,0
PROP-11193,53.1,Autonomo,Casado,Medio,1549.56,23840.11,60,472.6,4,0,-29.42,2705,IP-DCEAD,1
PROP-11194,46.9,CLT,Casado,Superior,7558.62,29300.14,12,604.8,1,3,23.91,9083,IP-5CA2A,1
PROP-11195,5.6,Servidor_Publico,Solteiro,Superior,,24618.42,12,703.7,1,1,21.9,3734,IP-4D182,0
PROP-11196,27.0,Estudante,Solteiro,Medio,15356.36,19622.08,36,563.0,2,0,1.72,5097,IP-603E4,0
PROP-11197,48.4,Estudante,Solteiro,Superior,12611.78,9819.56,24,705.0,2,1,-3.98,2055,IP-C3D51,0
PROP-11198,999.0,AUTONOMO,Solteiro,Pos_Graduacao,7433.14,26548.31,36,783.1,5,0,-22.35,5974,IP-A6D44,0
PROP-11199,26.7,CLT,Casado,Fundamental,4486.25,17623.45,36,653.6,3,1,64.34,2333,IP-502CC,0
PROP-11200,31.0,PJ,Casado,Medio,2359.67,11728.13,24,616.1,1,4,-84.58,8977,IP-2C064,1
PROP-11201,17.0,CLT,Solteiro,Medio,4709.5,28464.23,48,736.1,3,2,15.43,6789,IP-201E1,0
PROP-11202,37.0,CLT,Solteiro,Superior,7488.61,24991.55,36,500.1,1,0,0.84,4336,IP-3F139,0
PROP-11203,62.3,CLT,Divorciado,Medio,10892.79,32932.21,48,,3,1,-98.42,1645,IP-D21BD,0
PROP-11204,46.9,clt,Solteiro,Pos_Graduacao,7948.96,7459.57,48,582.7,3,2,-18.91,3816,IP-597EC,0
PROP-11205,62.1,PJ,Casado,Medio,2312.43,23423.25,48,551.1,1,1,-50.95,4468,IP-A021B,1
PROP-11206,47.7,Autonomo,Casado,Medio,5245.13,10059.9,12,507.5,0,0,-51.63,3821,IP-88CC5,1
PROP-11207,49.3, CLT ,Casado,Superior,3095.65,31818.24,24,876.3,2,1,-39.17,9802,IP-CB290,1
PROP-11208,59.7,CLT,Solteiro,Medio,1438.84,5283.48,12,924.1,4,4,62.25,2180,IP-4AF07,1
PROP-11209,42.1,Estudante,Solteiro,Superior,2338.36,23653.34,24,570.5,2,0,-2.96,5289,IP-B76F0,1
PROP-11210,35.9, CLT ,Solteiro,Superior,1904.67,28105.83,48,632.8,3,1,37.25,8674,IP-C1352,1
PROP-11211,49.4,clt,Casado,Medio,9168.83,13712.29,24,593.7,3,0,-60.11,8751,IP-6F82E,0
PROP-11212,54.0,CLT,Casado,Medio,2656.17,33486.56,48,775.0,0,1,-30.97,5520,IP-70BDD,1
PROP-11213,32.7,PJ,Solteiro,Superior,2807.21,30074.11,24,802.8,2,1,-21.27,2830,IP-78EBD,0
PROP-11214,30.1,Autonomo,Casado,Medio,14912.62,11722.4,24,371.2,3,0,7.99,3590,IP-83B3F,0
PROP-11215,39.5,CLT,Casado,Superior,3401.57,2248.86,48,686.6,4,1,26.59,9204,IP-E9851,1
PROP-11216,47.1,CLT,Solteiro,Superior,1440.45,11789.69,24,437.0,1,0,13.55,7214,IP-2CAA6,0
PROP-11217,46.8,Autonomo,Casado,Superior,,11283.25,48,866.2,0,1,-40.38,4122,IP-E9C5C,0
PROP-11218,22.3,Autonomo,Casado,Pos_Graduacao,1933.56,31368.83,24,681.6,1,0,37.01,5672,IP-E49AF,1
PROP-11219,59.0,CLT,Solteiro,Pos_Graduacao,1855.64,33915.0,60,504.7,2,0,-30.46,5652,IP-6E96A,1
PROP-11220,30.9,Estudante,Solteiro,Fundamental,,4324.52,36,586.2,0,3,13.31,1624,IP-E9A44,0
PROP-11221,35.1,CLT,Casado,Medio,5178.24,17552.73,48,579.5,1,0,-68.7,3027,IP-3E3D4,0
PROP-11222,28.1, CLT ,Divorciado,Medio,2281.65,20094.96,12,693.5,4,0,-12.8,5660,IP-9A8ED,1
PROP-11223,67.7,Servidor_Publico,Casado,Medio,,5066.08,24,,2,0,25.87,5536,IP-4D136,0
PROP-11224,40.7, CLT ,Casado,Pos_Graduacao,9718.65,14457.42,60,459.3,2,1,5.14,1143,IP-9DC19,1
PROP-11225,28.6,Autonomo,Casado,Fundamental,3719.39,12463.72,48,877.4,0,1,-40.89,4829,IP-CA75A,0
PROP-11226,47.5, CLT ,Solteiro,Pos_Graduacao,11787.74,19689.86,12,844.8,0,0,27.1,1271,IP-523FE,0
PROP-11227,46.5,CLT,Casado,Medio,4293.93,23819.3,24,497.5,6,0,-38.89,6466,IP-1AABB,0
PROP-11228,35.9,Estudante,Casado,Fundamental,3537.33,25215.01,24,630.2,1,1,-87.37,4123,IP-A4889,0
PROP-11229,47.2, CLT ,Solteiro,Superior,7228.98,6512.92,12,859.5,2,1,51.65,8896,IP-A3264,1
PROP-11230,28.9,Servidor_Publico,Casado,Medio,,28827.27,36,792.6,1,1,-50.18,3041,IP-CABF7,0
PROP-11231,32.6,CLT,Casado,Superior,1793.7,24391.89,12,572.9,2,0,39.46,3642,IP-49952,1
PROP-11232,15.9,CLT,Solteiro,Medio,5833.0,31339.47,24,734.0,3,0,-11.85,6574,IP-6CD71,0
PROP-11233,23.4,CLT,Divorciado,Superior,4202.93,16828.09,36,990.0,4,0,32.28,2529,IP-A8499,0
PROP-11234,57.9,Autonomo,Solteiro,Medio,7963.03,31498.36,24,634.7,5,0,-39.25,3635,IP-37F9E,1
PROP-11235,56.1, CLT ,Solteiro,Superior,11816.71,30570.55,36,531.4,6,1,42.75,9855,IP-AF776,0
PROP-11236,38.7,PJ,Solteiro,Superior,3464.82,16467.51,60,644.1,6,0,-27.26,1452,IP-99F12,0
PROP-11237,56.3,clt,Casado,Pos_Graduacao,5210.89,14577.73,12,654.5,2,1,-13.69,7912,IP-D812A,0
PROP-11238,36.2,Estudante,Casado,Superior,4317.07,32782.8,36,546.6,4,0,-107.78,7598,IP-599C2,1
PROP-11239,35.3,CLT,Solteiro,Superior,18183.13,25600.44,24,,3,2,-81.02,3543,IP-83CB0,0
PROP-11240,38.6,PJ,Casado,Superior,8869.1,32632.1,24,444.4,2,1,37.9,5695,IP-71AD6,1
PROP-11241,36.6,PJ,Solteiro,Pos_Graduacao,11595.26,28300.17,12,526.8,1,0,-33.33,5284,IP-1E8F1,0
PROP-11242,35.6,PJ,Casado,Medio,2632.64,22106.82,12,726.2,3,1,-98.08,6693,IP-A10B9,1
PROP-11243,50.6,PJ,Casado,Superior,7619.03,5823.14,24,374.3,6,0,-31.2,2231,IP-948CE,0
PROP-11244,39.7,PJ,Solteiro,Medio,2695.82,11618.86,24,746.4,5,2,26.91,5579,IP-8E89D,1
PROP-11245,45.8,Autonomo,Divorciado,Medio,2383.35,33971.8,48,338.3,2,2,-59.82,8236,IP-7D490,1
PROP-11246,49.3,CLT,Solteiro,Superior,13526.1,12540.93,36,377.6,0,0,51.81,7740,IP-E94B9,0
PROP-11247,42.3,CLT,Solteiro,Pos_Graduacao,1481.87,5077.41,60,550.1,4,0,-27.54,6808,IP-E87D8,1
PROP-11248,27.3,Servidor_Publico,Casado,Medio,15527.02,25349.26,36,660.2,3,0,-19.25,4506,IP-B2370,0
PROP-11249,23.1,Autonomo,Divorciado,Superior,2078.93,26222.14,24,805.5,4,0,-38.75,4616,IP-65317,1
PROP-11250,39.6,PJ,Solteiro,Pos_Graduacao,8589.06,11420.1,24,,2,0,-94.0,9150,IP-98069,0
PROP-11251,36.1,clt,Solteiro,Pos_Graduacao,2756.0,11823.18,24,585.5,3,1,-15.53,2849,IP-AB37D,0
PROP-11252,39.0,CLT,Solteiro,Medio,3213.83,17473.47,24,701.1,4,0,-4.87,8004,IP-4D4EE,0
PROP-11253,37.8,CLT,Casado,Pos_Graduacao,2426.12,2719.04,36,498.1,1,1,17.91,2769,IP-54096,0
PROP-11254,66.4,Autonomo,Solteiro,Medio,5099.01,28047.66,36,639.5,2,3,-39.24,7822,IP-74E4F,1
PROP-11255,23.4, CLT ,Casado,Superior,3197.0,12463.93,24,452.1,1,3,-82.74,6861,IP-F068E,1
PROP-11256,16.1,CLT,Viuvo,Medio,5898.92,30174.18,12,631.6,0,1,84.66,9440,IP-535B9,0
