peca_id,tipo_maquina,material_peca,fluido_corte,turno_operacao,rotacao_rpm,avancao_mm_min,profundidade_corte_mm,desgaste_ferramenta_um,temperatura_mancal_c,pressao_hidraulica_bar,tempo_ciclo_robo_seg,dias_desde_calibracao,ruido_sensor_vibracao_hz,codigo_lote_materia_prima,clp_ip_hash,peca_defeituosa
PEC-81884,Torno_CNC,Aco_Inox,Soluvel,Turno_2,2956.2,181.5,2.79,19.7,66.2,128.8,48.9,74,21.53,4257,CLP-CF1C2,1
PEC-81885, TORNO_CNC ,Aluminio,Sintetico,Turno_2,3046.6,346.3,1.93,6.6,62.7,116.5,46.4,167,-9.47,6136,CLP-60917,1
PEC-81886,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,3532.8,196.4,1.27,35.4,62.7,117.6,45.6,171,27.38,3763,CLP-D289F,1
PEC-81887,Torno_CNC,Aco_Carbono,Sintetico,Turno_1,2561.2,208.6,0.77,18.7,82.6,135.0,58.2,25,-22.31,4160,CLP-C5B4B,1
PEC-81888,Fresadora,Aco_Inox,Semi_Sintetico,Turno_1,2821.9,276.8,2.94,,45.9,133.2,49.2,83,5.69,1816,CLP-6BC70,1
PEC-81889,Celula_Robotica,Aco_Inox,Semi_Sintetico,Turno_2,2868.0,220.0,2.02,35.0,60.3,124.1,51.9,172,-13.78,4025,CLP-8A2D8,1
PEC-81890,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3225.0,285.0,4.03,35.5,75.1,131.2,47.4,104,5.24,2182,CLP-C89F5,1
PEC-81891, TORNO_CNC ,Aco_Inox,Sintetico,Turno_1,3044.8,214.5,1.39,36.1,68.8,129.7,49.3,127,33.99,3210,CLP-31C10,1
PEC-81892,Centro_Usinagem,Aco_Carbono,Seco,Turno_2,3059.0,210.6,1.74,28.7,79.2,149.5,42.8,84,-4.47,6540,CLP-B9E3C,1
PEC-81893,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,2900.8,248.6,4.38,28.4,73.2,116.9,46.4,69,4.69,3573,CLP-EDDDA,1
PEC-81894,torno_cnc,Aco_Carbono,Soluvel,Turno_1,2718.1,189.2,2.73,65.3,59.3,108.7,39.5,94,5.47,1498,CLP-347AB,1
PEC-81895,Fresadora,Aco_Inox,Sintetico,Turno_3,3474.1,269.8,1.89,27.1,72.0,123.1,40.9,156,-0.87,2408,CLP-58277,1
PEC-81896,Fresadora,Aco_Carbono,Soluvel,Turno_1,3048.0,293.9,3.94,31.9,49.2,105.7,48.9,167,34.85,5260,CLP-99924,1
PEC-81897,Torno_CNC,Aluminio,Semi_Sintetico,Turno_3,3478.6,277.6,3.47,160.5,40.8,114.5,39.4,113,1.84,4223,CLP-DD171,1
PEC-81898, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_1,2699.8,282.2,2.79,12.0,57.7,126.8,46.0,104,-0.24,6200,CLP-44999,1
PEC-81899,Fresadora,Aco_Inox,Soluvel,Turno_1,2900.6,153.8,4.06,50.4,66.0,112.4,42.1,92,-10.87,5267,CLP-2B839,0
PEC-81900,torno_cnc,Aco_Inox,Soluvel,Turno_1,3100.5,226.9,0.88,27.4,55.3,116.6,36.0,60,-14.27,2359,CLP-C0866,0
PEC-81901,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3142.5,238.6,2.08,67.1,67.1,115.9,46.8,26,17.81,7144,CLP-6F7EE,0
PEC-81902,Fresadora,Aco_Inox,Seco,Turno_3,3539.5,322.7,3.74,23.1,65.7,113.5,51.2,129,26.6,4958,CLP-C15A4,1
PEC-81903,Torno_CNC,Aluminio,Soluvel,Turno_1,3006.3,220.9,2.04,17.6,42.7,103.6,34.5,11,25.97,3541,CLP-D0A68,0
PEC-81904,Fresadora,Latao,Soluvel,Turno_2,3536.0,134.9,4.21,13.2,58.5,135.2,49.9,1,7.22,9890,CLP-5A974,1
PEC-81905,Torno_CNC,Aco_Inox,Seco,Turno_1,3368.7,199.8,1.11,77.0,76.3,140.6,36.1,45,-9.83,7171,CLP-5C594,1
PEC-81906,Celula_Robotica,Aco_Carbono,Soluvel,Turno_3,3151.9,216.9,1.85,49.3,70.8,134.3,55.8,14,-15.39,8035,CLP-3E688,1
PEC-81907, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,2771.9,142.2,2.2,7.8,56.6,134.1,49.5,85,1.88,6387,CLP-E958E,1
PEC-81908,Torno_CNC,Aco_Inox,Sintetico,Turno_2,3540.6,298.4,3.25,48.7,72.4,113.8,34.5,142,9.26,1904,CLP-31701,1
PEC-81909,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2783.1,171.5,1.28,6.2,86.1,122.6,51.8,138,-1.81,6215,CLP-24D38,1
PEC-81910,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3190.4,272.3,0.54,12.0,59.9,108.3,40.1,99,-15.39,2097,CLP-186A1,1
PEC-81911,Centro_Usinagem,Latao,Soluvel,Turno_1,3175.7,195.4,4.41,36.4,73.9,118.0,37.3,117,-8.19,9753,CLP-A5DCF,1
PEC-81912,Celula_Robotica,Aco_Inox,Sintetico,Turno_1,3106.8,325.3,4.1,26.8,72.0,119.3,50.8,84,9.97,7351,CLP-8C6EC,1
PEC-81913, TORNO_CNC ,Aluminio,Seco,Turno_2,3024.8,236.2,1.7,69.2,59.3,99.2,54.7,131,4.75,9333,CLP-EDD2D,1
PEC-81914, TORNO_CNC ,Aluminio,Soluvel,Turno_3,2830.1,226.0,2.43,37.8,51.4,122.0,48.8,89,19.24,2168,CLP-2EFE1,1
PEC-81915,Fresadora,Latao,Soluvel,Turno_3,2472.4,276.4,2.46,122.3,84.8,112.0,42.0,50,22.35,8596,CLP-8A600,1
PEC-81916,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,3831.7,199.6,3.98,72.6,78.1,124.0,46.4,24,40.49,7995,CLP-D119E,1
PEC-81917,torno_cnc,Aco_Inox,Semi_Sintetico,Turno_2,2978.7,278.8,2.89,19.6,61.7,116.5,40.3,51,-6.94,6883,CLP-511B1,0
PEC-81918, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,3142.3,225.9,3.81,67.9,79.6,125.2,43.6,70,14.03,4156,CLP-B86AA,1
PEC-81919, TORNO_CNC ,Aluminio,Semi_Sintetico,Turno_2,3139.6,220.3,4.15,76.4,71.7,130.5,48.3,66,-15.06,4901,CLP-A4CC7,1
PEC-81920,Fresadora,Aco_Inox,Soluvel,Turno_2,3693.0,245.6,2.76,127.4,79.5,101.2,33.6,94,5.51,9936,CLP-897AE,1
PEC-81921,Torno_CNC,Aco_Carbono,Seco,Turno_3,4069.9,195.5,1.64,5.4,43.5,115.2,48.6,116,-0.51,8944,CLP-22444,1
PEC-81922,Fresadora,Aluminio,Sintetico,Turno_1,3271.9,240.5,2.49,,60.1,110.3,33.7,4,0.37,9045,CLP-1DF90,1
PEC-81923, TORNO_CNC ,Aluminio,Sintetico,Turno_1,3129.3,267.0,3.9,7.5,83.9,137.7,34.8,84,6.13,1097,CLP-A3356,1
PEC-81924,Fresadora,Aluminio,Soluvel,Turno_2,2694.4,134.6,2.83,31.3,96.8,145.5,50.2,114,-15.85,7406,CLP-826D8,1
PEC-81925,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,2550.4,304.6,4.08,23.7,60.3,120.6,38.2,146,-25.57,9133,CLP-39003,1
PEC-81926,torno_cnc,Aluminio,Soluvel,Turno_1,,290.8,4.08,93.3,60.1,126.1,37.1,69,-7.81,2613,CLP-E6531,1
PEC-81927, TORNO_CNC ,Latao,Soluvel,Turno_2,2841.9,157.3,1.99,23.2,73.2,97.9,42.6,143,-2.52,7014,CLP-C556C,1
PEC-81928,Fresadora,Aco_Carbono,Soluvel,Turno_2,,149.5,2.29,36.7,69.1,124.5,40.3,34,1.25,7940,CLP-672B1,1
PEC-81929,Torno_CNC,Aco_Carbono,Semi_Sintetico,Turno_3,3685.5,292.1,3.21,46.2,71.4,116.1,46.9,40,-9.2,2667,CLP-B1CBC,1
PEC-81930,torno_cnc,Aco_Carbono,Semi_Sintetico,Turno_1,3390.4,288.2,0.94,5.7,39.1,140.4,46.4,166,-11.13,1907,CLP-71EF6,1
PEC-81931,torno_cnc,Aco_Inox,Sintetico,Turno_1,3086.8,281.2,2.36,36.3,62.1,116.6,37.1,147,1.96,3670,CLP-BEE0E,1
PEC-81932,torno_cnc,Aco_Inox,Sintetico,Turno_1,,178.7,1.1,,74.7,107.7,31.3,124,10.81,4189,CLP-D5E8A,1
PEC-81933,Fresadora,Aco_Inox,Soluvel,Turno_2,2718.0,341.4,3.89,36.5,36.7,99.9,43.4,107,-2.91,6425,CLP-3BA22,1
PEC-81934,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,2831.0,212.2,4.27,7.8,45.6,122.7,53.8,64,-29.54,2795,CLP-8B935,0
PEC-81935,Centro_Usinagem,Aco_Inox,Semi_Sintetico,Turno_2,2329.8,262.0,1.07,,43.7,111.8,44.5,68,-13.0,1384,CLP-82F5A,1
PEC-81936,Torno_CNC,Aluminio,Sintetico,Turno_1,3548.5,262.6,3.17,11.8,72.8,138.3,42.2,21,-17.71,6935,CLP-DD4E8,1
PEC-81937,Centro_Usinagem,Aluminio,Soluvel,Turno_2,2835.3,329.6,3.05,76.3,53.8,129.5,58.8,31,4.85,4220,CLP-8597C,1
PEC-81938, TORNO_CNC ,Aco_Carbono,Seco,Turno_2,3207.1,256.3,3.54,20.4,50.6,118.5,51.0,116,23.82,6016,CLP-85575,1
PEC-81939,Torno_CNC,Aco_Carbono,Semi_Sintetico,Turno_1,3651.2,270.8,3.28,24.9,65.7,129.4,31.2,136,-8.78,6260,CLP-F0146,1
PEC-81940,Torno_CNC,Latao,Sintetico,Turno_2,3816.9,246.1,1.37,22.3,50.1,146.1,42.8,82,-1.48,9119,CLP-C09E3,1
PEC-81941,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3186.9,190.2,1.66,48.9,70.4,102.6,46.8,116,-26.0,5714,CLP-2FCBE,1
PEC-81942,Fresadora,Aco_Inox,Sintetico,Turno_3,3372.9,134.1,1.16,15.5,94.0,110.5,36.5,121,26.76,7435,CLP-85B7C,1
PEC-81943,Fresadora,Aluminio,Sintetico,Turno_3,2793.3,251.6,4.18,7.5,60.6,149.1,42.7,146,5.39,8089,CLP-B42AD,1
PEC-81944,Fresadora,Aco_Inox,Soluvel,Turno_2,3957.5,179.4,2.59,21.6,41.7,108.7,45.2,123,-20.57,6210,CLP-D7066,1
PEC-81945,torno_cnc,Aco_Inox,Soluvel,Turno_3,3125.2,267.5,4.4,50.5,59.6,129.9,43.2,58,34.27,5899,CLP-DB9A9,0
PEC-81946, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,3236.1,257.4,2.3,91.3,70.9,137.8,35.3,138,-7.96,2257,CLP-D987E,1
PEC-81947,Torno_CNC,Aco_Inox,Sintetico,Turno_3,3016.9,256.2,2.71,6.8,69.7,119.8,56.7,177,-13.71,3570,CLP-A8F0A,1
PEC-81948,Torno_CNC,Aluminio,Soluvel,Turno_1,3739.7,197.4,3.66,63.2,75.1,130.3,47.1,113,11.29,6276,CLP-20501,1
PEC-81949, TORNO_CNC ,Aluminio,Soluvel,Turno_2,3289.8,301.8,3.69,7.4,57.9,115.6,38.1,45,-3.1,8760,CLP-C7D07,1
PEC-81950,Torno_CNC,Aluminio,Semi_Sintetico,Turno_2,3542.4,273.7,1.42,19.1,61.6,147.2,52.0,104,8.0,9044,CLP-5D2AC,1
PEC-81951,Torno_CNC,Aluminio,Sintetico,Turno_2,3359.3,190.9,1.65,5.8,35.6,113.4,44.4,14,30.73,5259,CLP-71C5E,0
PEC-81952,torno_cnc,Aco_Inox,Soluvel,Turno_1,3100.8,353.4,0.89,89.9,72.4,105.7,52.9,123,32.31,1503,CLP-E3691,1
PEC-81953,Fresadora,Aco_Inox,Soluvel,Turno_1,3618.3,239.5,3.72,47.9,49.3,133.3,44.2,44,2.09,6337,CLP-76274,1
PEC-81954,Celula_Robotica,Aco_Inox,Semi_Sintetico,Turno_1,3355.4,183.3,3.68,21.1,67.4,130.6,33.2,79,-5.86,1555,CLP-9EB8D,1
PEC-81955,Celula_Robotica,Aco_Inox,Semi_Sintetico,Turno_1,2767.6,212.1,0.83,21.6,54.5,122.2,36.5,173,-22.08,5154,CLP-39863,1
PEC-81956,Fresadora,Aco_Carbono,Soluvel,Turno_1,2754.9,174.6,1.53,40.7,64.0,120.5,54.1,127,-29.83,9750,CLP-837DD,1
PEC-81957, TORNO_CNC ,Aco_Carbono,Seco,Turno_2,3267.0,318.0,2.3,8.3,76.5,112.6,53.3,164,14.53,4475,CLP-ACD4D,1
PEC-81958,Fresadora,Aluminio,Soluvel,Turno_3,3608.4,304.0,2.67,10.5,59.8,109.0,34.4,167,-1.48,9301,CLP-D5464,1
PEC-81959,Fresadora,Aco_Inox,Seco,Turno_2,3937.7,287.0,2.59,70.8,56.1,110.9,56.1,74,-9.25,9386,CLP-21E71,1
PEC-81960,Torno_CNC,Aluminio,Soluvel,Turno_3,2400.3,277.6,4.43,12.9,65.0,124.7,53.2,124,5.41,4745,CLP-C391E,1
PEC-81961, TORNO_CNC ,Aluminio,Soluvel,Turno_3,3211.5,312.4,3.56,50.4,57.3,116.9,39.9,57,-6.87,6454,CLP-F3322,1
PEC-81962,Centro_Usinagem,Aluminio,Soluvel,Turno_2,3420.3,237.9,0.95,14.0,53.7,97.6,44.4,31,7.9,2873,CLP-4D054,0
PEC-81963, TORNO_CNC ,Aluminio,Soluvel,Turno_1,3333.1,271.1,1.67,8.2,87.4,113.7,27.4,25,0.09,5134,CLP-30383,1
PEC-81964,torno_cnc,Aluminio,Sintetico,Turno_1,3654.2,209.4,1.88,85.6,42.7,116.8,39.4,149,-20.46,6542,CLP-8FFF5,1
PEC-81965,torno_cnc,Aluminio,Semi_Sintetico,Turno_3,3495.0,242.3,1.76,86.2,72.8,127.6,43.3,110,-11.65,3632,CLP-5D7D5,1
PEC-81966,Torno_CNC,Aco_Carbono,Semi_Sintetico,Turno_1,2756.5,272.5,3.64,37.5,63.4,124.4,47.5,8,9.85,9520,CLP-3F348,1
PEC-81967, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,2743.3,95.9,1.94,26.7,55.1,146.3,44.1,136,-10.31,2335,CLP-244EC,1
PEC-81968,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,3340.6,219.0,2.47,33.2,69.2,105.3,46.1,146,-11.53,3607,CLP-9865E,1
PEC-81969,Torno_CNC,Aco_Inox,Soluvel,Turno_3,3645.7,258.2,2.63,23.4,65.4,128.3,37.3,17,23.94,4492,CLP-94C0E,1
PEC-81970,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3264.5,246.1,1.58,54.5,80.8,129.5,47.6,39,1.28,4313,CLP-4B580,1
PEC-81971,Centro_Usinagem,Latao,Sintetico,Turno_3,2489.9,227.4,1.79,54.2,51.4,124.2,58.5,74,12.41,9019,CLP-D92B8,1
PEC-81972,Torno_CNC,Latao,Soluvel,Turno_1,2728.8,279.5,3.62,64.8,58.8,115.5,48.5,128,17.81,5915,CLP-BAE0F,1
PEC-81973,torno_cnc,Aco_Inox,Sintetico,Turno_1,3511.2,214.6,3.97,30.9,77.1,109.7,45.3,123,7.57,5605,CLP-2A49A,1
PEC-81974,Torno_CNC,Aluminio,Sintetico,Turno_2,3043.1,188.9,0.65,61.6,62.5,119.4,39.1,140,-11.88,8642,CLP-3E1F3,1
PEC-81975,Celula_Robotica,Aco_Inox,Soluvel,Turno_3,3253.1,309.2,2.92,10.9,71.6,93.2,42.1,54,6.89,9522,CLP-7B66D,1
PEC-81976,Torno_CNC,Aluminio,Sintetico,Turno_2,3679.4,302.1,3.03,6.1,79.6,106.1,34.5,69,36.58,4274,CLP-D5D9C,1
PEC-81977, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_3,2659.0,220.0,3.45,41.5,71.7,105.4,33.4,20,-7.73,2127,CLP-B64A8,1
PEC-81978,Centro_Usinagem,Latao,Soluvel,Turno_3,3013.6,246.6,3.28,8.9,57.7,127.6,44.4,42,15.86,7513,CLP-71DAB,1
PEC-81979,Centro_Usinagem,Aluminio,Semi_Sintetico,Turno_3,2964.7,292.3,4.01,33.0,60.8,129.4,49.4,96,15.56,2362,CLP-ABCA7,1
PEC-81980,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3359.9,252.2,0.81,49.7,79.7,103.9,38.2,124,-10.81,2810,CLP-F16D5,1
PEC-81981,Centro_Usinagem,Aluminio,Soluvel,Turno_1,3547.8,276.5,2.05,23.3,66.9,100.4,54.6,37,-24.75,3411,CLP-1B033,1
PEC-81982, TORNO_CNC ,Aco_Inox,Sintetico,Turno_1,2533.9,273.8,3.63,6.6,62.6,98.1,40.5,98,-1.84,1326,CLP-491DB,0
PEC-81983, TORNO_CNC ,Latao,Soluvel,Turno_3,3197.5,234.0,3.89,81.4,69.6,134.7,44.3,101,-19.81,5506,CLP-F28E3,1
PEC-81984,Torno_CNC,Aco_Carbono,Sintetico,Turno_3,3591.2,275.8,1.56,6.5,49.6,133.7,52.6,155,-41.99,9736,CLP-33F03,1
PEC-81985,Torno_CNC,Aluminio,Soluvel,Turno_2,2365.3,201.8,2.84,87.3,62.2,129.7,42.5,71,-10.53,7249,CLP-B0B13,1
PEC-81986,Fresadora,Aco_Inox,Soluvel,Turno_1,3171.0,269.7,1.22,6.9,64.1,142.5,50.0,16,1.48,7924,CLP-B5951,0
PEC-81987, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_1,,246.3,3.9,51.5,63.9,146.7,49.6,15,25.21,9398,CLP-68FD9,1
PEC-81988, TORNO_CNC ,Aco_Inox,Sintetico,Turno_3,2911.3,232.0,3.42,95.6,60.3,105.1,39.6,61,-16.71,8602,CLP-E1071,1
PEC-81989,Fresadora,Aco_Carbono,Soluvel,Turno_1,2072.7,187.7,1.39,88.1,61.3,114.1,39.8,129,-2.47,7470,CLP-5696A,1
PEC-81990,Fresadora,Aluminio,Soluvel,Turno_3,3826.7,256.6,3.0,83.3,63.6,131.7,54.8,18,9.99,7833,CLP-BEE55,1
PEC-81991,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,3039.9,251.9,2.54,80.1,82.5,78.6,55.6,89,-24.37,7945,CLP-4839E,1
PEC-81992,Fresadora,Aluminio,Soluvel,Turno_2,2836.8,208.0,1.54,30.0,38.6,116.2,50.0,169,-1.56,4871,CLP-2AA89,1
PEC-81993,Torno_CNC,Aco_Carbono,Sintetico,Turno_3,3347.7,170.2,4.07,33.6,73.4,134.4,38.1,138,-4.31,5883,CLP-E6D91,1
PEC-81994,Fresadora,Aco_Inox,Sintetico,Turno_1,2731.0,167.8,1.09,38.8,64.0,114.8,51.9,111,-26.27,7431,CLP-790A0,1
PEC-81995,Fresadora,Aco_Carbono,Sintetico,Turno_1,2688.2,237.3,2.37,84.2,64.3,131.0,42.8,103,-9.96,2831,CLP-CE7E2,1
PEC-81996,Celula_Robotica,Aco_Carbono,Semi_Sintetico,Turno_3,3879.6,265.3,2.83,68.7,60.1,90.0,34.9,57,-20.58,2772,CLP-8630B,1
PEC-81997,Torno_CNC,Latao,Sintetico,Turno_2,4013.9,342.5,3.79,58.5,71.0,124.3,39.9,31,5.01,3727,CLP-A039E,1
PEC-81998,Torno_CNC,Aco_Inox,Sintetico,Turno_3,2933.6,247.7,1.1,44.4,76.4,113.1,43.2,117,-2.35,8956,CLP-8F7E3,1
PEC-81999,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_3,,168.7,2.94,38.7,42.2,116.6,53.7,149,-0.33,5363,CLP-9B653,1
PEC-82000,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3360.2,239.7,0.53,94.5,90.1,105.8,38.6,129,-2.45,3083,CLP-BFDAC,1
PEC-82001,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2563.8,312.6,3.79,12.5,66.7,144.0,37.3,88,-6.94,9972,CLP-330CF,1
PEC-82002,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,2782.3,215.9,1.44,12.5,66.3,121.0,41.1,125,1.83,3155,CLP-B31B2,1
PEC-82003,Torno_CNC,Aluminio,Sintetico,Turno_1,3898.0,305.9,3.38,146.5,48.3,122.2,44.0,33,3.75,9112,CLP-3EE89,1
PEC-82004,Torno_CNC,Aluminio,Semi_Sintetico,Turno_2,,258.8,2.91,33.2,58.1,150.9,50.4,90,-10.99,1562,CLP-5B1E8,0
PEC-82005,Fresadora,Aco_Carbono,Soluvel,Turno_3,4226.4,282.3,0.7,28.1,81.3,106.1,49.6,101,7.99,2903,CLP-D0D7D,1
PEC-82006, TORNO_CNC ,Aco_Inox,Soluvel,Turno_1,2942.9,342.9,1.23,71.5,65.8,122.1,27.0,147,-22.23,2561,CLP-E3CC1,1
PEC-82007,Fresadora,Aluminio,Seco,Turno_2,,158.1,1.57,71.3,70.0,109.8,42.2,146,5.82,4979,CLP-535DE,1
PEC-82008,Torno_CNC,Aco_Carbono,Sintetico,Turno_1,3062.5,294.8,4.05,11.8,59.5,109.1,46.0,46,20.44,4423,CLP-36B37,1
PEC-82009, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_1,3560.0,245.3,2.42,11.7,88.6,124.6,38.0,139,1.19,3990,CLP-EDC84,1
PEC-82010,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,3827.8,202.5,4.15,60.5,63.2,115.8,38.8,126,-22.17,5394,CLP-A5A7E,1
PEC-82011,Torno_CNC,Aco_Carbono,Seco,Turno_3,3825.5,245.0,0.69,58.9,78.6,149.7,50.0,75,-5.58,4022,CLP-82FC8,1
PEC-82012,Centro_Usinagem,Latao,Semi_Sintetico,Turno_1,2937.0,334.5,0.53,13.9,63.2,146.7,50.5,96,-1.56,2393,CLP-EB26F,1
PEC-82013,Torno_CNC,Aco_Inox,Sintetico,Turno_2,2814.2,316.7,4.29,69.5,69.2,117.6,43.6,99,-29.29,2697,CLP-D53B0,1
PEC-82014,torno_cnc,Aluminio,Soluvel,Turno_2,3163.5,150.0,3.4,27.9,69.2,96.9,48.2,126,7.45,4150,CLP-B57A7,1
PEC-82015, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_1,2614.8,211.5,3.63,27.2,76.1,115.6,48.7,157,17.26,9947,CLP-18B12,1
PEC-82016,Torno_CNC,Aco_Inox,Sintetico,Turno_2,3307.7,297.1,4.16,153.6,73.9,135.7,36.2,3,16.43,5635,CLP-93241,1
PEC-82017,Centro_Usinagem,Aco_Inox,Semi_Sintetico,Turno_3,2830.6,248.9,4.44,30.6,59.3,106.7,36.3,147,-19.18,1553,CLP-52C5F,1
PEC-82018,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3687.2,249.1,0.89,10.2,78.9,144.1,41.9,68,7.58,2467,CLP-6F54C,1
PEC-82019,Fresadora,Aco_Inox,Soluvel,Turno_1,2943.4,171.6,1.13,16.5,53.1,128.7,39.5,99,26.35,4226,CLP-CCB71,0
PEC-82020,Celula_Robotica,Aco_Inox,Soluvel,Turno_2,2416.0,212.7,1.25,19.2,50.8,102.4,40.2,163,-9.45,2651,CLP-22B43,1
PEC-82021,torno_cnc,Aco_Inox,Soluvel,Turno_2,3830.4,182.1,3.77,,61.5,110.1,44.2,45,12.81,4307,CLP-CC0BF,1
PEC-82022,Celula_Robotica,Latao,Sintetico,Turno_1,3282.5,167.3,1.92,15.7,69.7,112.2,44.3,139,-11.79,3863,CLP-518D9,1
PEC-82023,Torno_CNC,Aco_Inox,Seco,Turno_1,3213.1,187.1,2.87,24.7,52.7,107.9,24.5,110,12.4,1195,CLP-3D03D,1
PEC-82024, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_1,3692.5,203.6,3.92,53.5,64.1,102.8,45.8,50,-14.92,2706,CLP-E4D34,1
PEC-82025,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,3592.2,211.9,3.23,16.2,48.4,111.4,43.0,153,1.66,1641,CLP-719A9,1
PEC-82026,Fresadora,Latao,Soluvel,Turno_1,2857.2,207.9,0.76,47.3,61.8,114.3,46.8,84,12.43,1461,CLP-24AF1,1
PEC-82027,Celula_Robotica,Aco_Carbono,Semi_Sintetico,Turno_2,2997.6,301.0,2.28,13.1,76.7,139.5,39.9,144,6.46,5297,CLP-6F122,0
PEC-82028,Torno_CNC,Aluminio,Semi_Sintetico,Turno_1,2699.2,204.6,0.77,,54.9,126.6,39.9,118,-0.33,7547,CLP-32FBE,1
PEC-82029,Fresadora,Aluminio,Sintetico,Turno_3,2541.0,321.3,2.42,155.2,50.3,127.5,41.9,26,4.17,9066,CLP-70A02,1
PEC-82030,Torno_CNC,Aco_Inox,Sintetico,Turno_2,3460.4,225.8,1.38,21.1,69.5,125.2,53.5,74,7.2,2942,CLP-612E2,1
PEC-82031,torno_cnc,Latao,Sintetico,Turno_3,3376.5,272.0,0.51,50.8,55.5,108.1,41.7,71,-11.7,2210,CLP-90C73,1
PEC-82032, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_2,3542.4,273.6,3.75,69.2,94.1,137.2,53.9,133,-27.88,8809,CLP-99CDC,1
PEC-82033,Celula_Robotica,Aco_Carbono,Soluvel,Turno_1,3776.7,205.1,4.38,19.9,67.3,113.5,52.8,1,-19.06,6408,CLP-F3744,1
PEC-82034,Fresadora,Aluminio,Semi_Sintetico,Turno_2,3548.5,233.6,4.36,20.5,77.3,115.0,42.3,158,-1.64,9368,CLP-22822,1
PEC-82035,Torno_CNC,Aco_Inox,Seco,Turno_3,3588.6,224.9,1.7,56.9,49.2,125.7,40.9,152,23.88,4436,CLP-34100,1
PEC-82036,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,2264.9,268.6,3.82,37.7,70.5,157.5,41.2,20,-24.78,6871,CLP-7326B,1
PEC-82037,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3061.9,243.6,3.22,20.7,52.9,111.5,43.8,91,-19.14,5244,CLP-5DD5E,1
PEC-82038,Torno_CNC,Aluminio,Sintetico,Turno_1,3634.1,212.6,3.7,53.5,62.9,95.6,40.5,177,25.54,5925,CLP-A4DA2,1
PEC-82039,Torno_CNC,Aco_Inox,Sintetico,Turno_1,2674.3,256.0,3.88,74.8,56.0,124.3,50.9,143,0.45,8836,CLP-A9CA4,1
PEC-82040,Centro_Usinagem,Latao,Sintetico,Turno_1,3241.3,267.0,4.42,14.4,77.5,130.3,39.8,47,-13.19,5477,CLP-8856A,1
PEC-82041,torno_cnc,Aco_Inox,Semi_Sintetico,Turno_1,3433.8,342.5,1.11,5.9,68.9,113.5,51.9,166,-2.14,7934,CLP-5FDE5,1
PEC-82042,torno_cnc,Aco_Inox,Soluvel,Turno_1,3399.3,253.4,3.58,16.2,66.4,111.1,37.5,71,-9.03,6088,CLP-62F46,1
PEC-82043,Torno_CNC,Aluminio,Soluvel,Turno_2,3366.0,250.5,3.44,44.3,81.3,100.9,31.7,139,-5.95,6244,CLP-5E24D,1
PEC-82044,Centro_Usinagem,Aco_Carbono,Semi_Sintetico,Turno_1,3469.5,271.4,1.65,91.4,65.2,125.1,30.6,173,3.87,5044,CLP-42EF1,1
PEC-82045,Fresadora,Aluminio,Sintetico,Turno_2,3281.3,202.5,2.07,74.6,77.4,149.2,40.7,13,-3.2,8182,CLP-43BB4,1
PEC-82046,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_2,2541.7,163.7,1.21,,86.6,145.7,38.5,116,8.12,2084,CLP-44DA2,1
PEC-82047,Fresadora,Aco_Inox,Soluvel,Turno_2,3428.1,234.4,4.15,79.5,66.7,124.5,38.2,176,-11.78,5825,CLP-283AB,1
