idade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,valor_parcela,comprometimento_renda,tipo_vinculo_CLT,tipo_vinculo_ESTUDANTE,tipo_vinculo_PJ,tipo_vinculo_SERVIDOR_PUBLICO,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viuvo,escolaridade_Medio,escolaridade_Pos_Graduacao,escolaridade_Superior
42.5,2518.78,4959.38,60,496.6,1,1,82.65633333333334,0.03281601926534796,False,True,False,False,False,False,False,True,False,False
39.2,4033.9,4522.65,36,572.5,1,0,125.62916666666666,0.03114335168329238,True,False,False,False,False,True,False,False,False,True
38.7,3267.28,16848.67,24,623.3,3,4,702.0279166666666,0.21486616222607333,False,False,False,False,False,True,False,True,False,False
32.4,6979.54,30037.17,12,574.1,1,0,2503.0975,0.3586335913847709,False,False,False,False,False,True,False,False,True,False
33.0,1513.97,7913.93,12,659.2,2,0,659.4941666666667,0.43560583255322655,False,True,False,False,True,False,False,False,False,True
32.0,4161.93,30067.23,12,698.6,5,0,2505.6025,0.6020289851053983,False,False,False,True,False,True,False,False,False,True
38.8,3490.72,5510.02,24,674.9,3,0,229.58416666666668,0.06576986008874046,True,False,False,False,False,True,False,False,False,False
37.7,1723.44,3034.14,24,657.4,4,1,126.4225,0.07335474357474155,True,False,False,False,False,True,False,True,False,False
42.2,4264.07,31104.76,36,539.6,4,1,864.021111111111,0.12949295926816135,True,False,False,False,False,False,False,True,False,False
43.5,8916.94,16872.71,24,674.6,1,1,703.0295833333333,0.07884202232435265,True,False,False,False,False,False,False,False,False,True
55.0,6063.77,15989.12,24,788.6,3,0,666.2133333333334,0.10986784331111749,False,False,False,False,False,True,False,False,False,True
41.5,3504.6,2195.81,48,362.2,3,0,45.74604166666666,0.013053142023664682,True,False,False,False,False,False,False,True,False,False
53.8,2325.5,17030.78,36,436.3,1,1,473.0772222222222,0.2034303247421711,True,False,False,False,False,True,False,False,False,True
48.3,2370.87,5753.52,12,754.4,1,3,479.46000000000004,0.20222956044730603,False,False,False,False,False,False,False,False,True,False
36.9,4722.07,34667.46,12,796.3,2,1,2888.955,0.6117984260889856,True,False,False,False,False,True,False,False,False,True
57.6,7744.19,31694.98,60,547.4,0,1,528.2496666666667,0.06821238450819814,True,False,False,False,True,False,False,False,False,True
32.8,4264.07,17384.3,12,570.1,2,0,1448.6916666666666,0.12949295926816135,True,False,False,False,False,True,False,False,False,True
44.3,12954.92,33435.34,24,625.1,0,1,1393.1391666666666,0.10753745801527852,True,False,False,False,False,True,False,True,False,False
29.7,6630.88,28064.98,24,591.6,2,0,1169.3741666666667,0.17635278649336722,False,False,False,False,True,False,False,True,False,False
37.2,3560.55,19193.07,24,583.5,2,0,799.71125,0.22460329099548298,False,True,False,False,False,True,False,True,False,False
54.4,3177.43,20989.55,36,590.1,3,0,583.0430555555555,0.18349516864906665,False,False,True,False,False,True,False,True,False,False
43.8,12486.09,27435.5,24,624.7,2,2,1143.1458333333333,0.09155354738094934,False,True,False,False,False,False,False,True,False,False
38.7,3779.24,14723.58,48,374.8,1,0,306.74125,0.0811647974694256,True,False,False,False,False,False,False,False,False,True
41.5,11941.59,5668.59,12,800.5,5,1,472.3825,0.03955775567612206,False,True,False,False,False,True,False,False,False,True
36.1,7943.5,10872.87,12,588.7,1,0,906.0725000000001,0.11406464390499826,False,False,False,False,True,False,False,True,False,False
55.6,1882.67,25509.01,36,530.5,3,0,708.583611111111,0.376371646304129,False,False,True,False,False,True,False,True,False,False
33.0,4264.07,19341.14,36,577.1,3,1,537.2538888888889,0.12949295926816135,False,False,False,False,False,True,False,False,False,True
43.0,11826.62,4494.66,48,676.1,2,1,93.63875,0.007917625654736835,False,False,False,False,False,True,False,False,False,True
55.0,1559.11,25369.01,36,396.8,3,2,704.6947222222221,0.4519852465203672,True,False,False,False,False,False,False,False,False,True
33.5,3906.96,3005.95,24,746.2,0,0,125.24791666666665,0.03205763978799124,True,False,False,False,False,False,False,False,False,True
48.6,4264.07,8392.63,24,856.4,2,0,349.69291666666663,0.12949295926816135,False,False,False,False,True,False,False,False,False,True
30.8,2421.66,24411.22,36,799.1,0,2,678.0894444444444,0.28001017551776164,True,False,False,False,True,False,False,True,False,False
34.8,3820.5,18695.57,60,571.0,2,1,311.5928333333333,0.08155812917622092,True,False,False,False,False,True,False,False,False,False
27.8,3316.99,26587.65,24,719.5,2,0,1107.8187500000001,0.33398314334989515,False,False,False,True,False,True,False,False,False,True
31.9,3160.35,25881.42,36,619.7,3,0,718.9283333333333,0.22748376953770802,True,False,False,False,False,False,False,True,False,False
28.8,9351.76,5821.56,12,936.3,1,0,485.13000000000005,0.05187579658601612,True,False,False,False,False,True,False,True,False,False
42.3,1481.87,5077.41,60,550.1,4,0,84.62349999999999,0.05710588609590662,True,False,False,False,False,True,False,False,True,False
22.4,10841.6,32199.64,48,556.0,2,1,670.8258333333333,0.06187516904465961,True,False,False,False,False,True,False,True,False,False
38.7,1572.52,2322.48,36,944.4,2,1,64.51333333333334,0.041025445096455934,False,False,True,False,False,True,False,False,False,True
33.8,4111.51,11568.62,48,510.6,2,0,241.01291666666668,0.058619075736280814,True,False,False,False,False,True,False,True,False,False
33.8,2832.3,9727.57,24,606.0,2,1,405.31541666666664,0.14310469061738504,False,False,False,False,False,False,False,False,False,True
37.7,2573.23,16442.53,48,655.3,3,3,342.5527083333333,0.13312168247770953,True,False,False,False,False,True,False,True,False,False
32.0,19041.49,25061.08,12,730.8,1,2,2088.4233333333336,0.10967751642526705,True,False,False,False,False,False,False,False,False,True
49.8,5512.05,14578.78,36,990.0,4,0,404.9661111111111,0.07346923746635439,False,False,False,True,False,True,False,True,False,False
35.8,5881.25,22924.91,60,757.9,9,3,382.08183333333335,0.0649660926986053,False,False,True,False,True,False,False,True,False,False
28.9,4141.05,3010.6,36,470.7,1,0,83.62777777777778,0.020194824398601693,False,False,False,False,False,True,False,False,False,True
38.3,4923.49,25792.95,24,607.9,1,0,1074.70625,0.21828139141486752,True,False,False,False,False,True,False,False,True,False
32.3,8469.2,31520.41,60,579.3,1,0,525.3401666666666,0.062029491102627364,False,False,False,False,False,False,False,True,False,False
37.1,13443.79,25089.93,24,715.2,6,1,1045.41375,0.07776183272889428,False,False,False,False,False,True,False,True,False,False
41.7,1486.31,19003.43,48,623.3,3,4,395.90479166666665,0.2663675740612597,False,False,False,False,False,True,False,False,False,True
25.9,4264.07,31338.19,24,768.5,2,2,1305.7579166666667,0.12949295926816135,False,False,False,False,True,False,False,False,False,True
42.6,1541.52,27346.97,36,520.0,5,2,759.6380555555556,0.49278507617656914,True,False,False,False,False,False,False,False,True,False
42.8,7842.14,30444.9,60,509.0,2,2,507.415,0.0647036394852634,True,False,False,False,True,False,False,False,False,True
43.1,4264.07,25844.29,12,530.8,4,0,2153.6908333333336,0.12949295926816135,True,False,False,False,False,False,False,True,False,False
46.3,5711.25,12090.04,60,479.4,4,0,201.5006666666667,0.03528135982733256,True,False,False,False,True,False,False,True,False,False
31.0,2359.67,11728.13,24,616.1,1,4,488.6720833333333,0.20709339918819125,False,False,True,False,False,False,False,True,False,False
37.5,10682.38,25387.27,24,661.2,2,0,1057.8029166666668,0.09902314986701796,True,False,False,False,True,False,False,True,False,False
46.1,4264.07,23931.12,12,933.6,1,1,1994.26,0.12949295926816135,True,False,False,False,False,True,False,True,False,False
50.8,10611.1,19672.71,48,565.6,1,0,409.848125,0.03862447103634451,False,False,False,False,False,False,True,True,False,False
44.9,2619.56,15966.9,24,652.0,4,1,665.2875,0.2539691770603873,True,False,False,False,True,False,False,False,True,False
55.5,4264.07,16490.82,36,627.8,3,1,458.0783333333333,0.12949295926816135,False,False,False,False,False,True,False,False,True,False
38.7,2169.56,7466.88,60,501.1,1,2,124.44800000000001,0.05736093928095586,True,False,False,False,False,False,False,True,False,False
52.6,15944.4,3588.98,24,766.7,1,1,149.54083333333332,0.009378893733194374,True,False,False,False,False,True,False,True,False,False
39.3,2611.31,11403.95,12,606.3,1,2,950.3291666666668,0.3639281291870308,True,False,False,False,False,True,False,True,False,False
19.8,3232.86,25560.11,48,534.7,1,1,532.5022916666667,0.16471554289994345,True,False,False,False,False,False,False,True,False,False
42.2,6621.04,25982.95,12,384.7,3,0,2165.2458333333334,0.32702503384107073,False,False,False,False,False,True,False,True,False,False
31.0,5473.53,15092.49,60,755.6,3,0,251.54149999999998,0.04595599175311729,False,False,True,False,False,True,False,True,False,False
39.7,6631.77,5202.79,24,844.2,2,0,216.78291666666667,0.032688545643136176,False,False,False,False,False,True,False,False,False,True
44.9,4264.07,24425.21,12,498.7,1,0,2035.4341666666667,0.12949295926816135,False,False,True,False,False,True,False,False,False,True
45.3,4155.12,34140.05,48,623.3,3,2,711.2510416666668,0.17117460866471262,False,False,False,False,True,False,False,False,False,True
45.1,2478.98,21273.28,24,722.7,2,1,886.3866666666667,0.35756103844769066,False,False,False,False,False,True,False,True,False,False
50.3,10163.52,3133.98,48,548.9,1,1,65.29125,0.006424078462556203,True,False,False,False,False,False,False,False,False,True
35.6,2632.64,22106.82,12,726.2,3,1,1842.235,0.6997671512255106,False,False,True,False,False,False,False,True,False,False
43.9,6601.13,25808.36,24,754.3,1,0,1075.3483333333334,0.1629036743261073,True,False,False,False,False,False,False,True,False,False
53.0,14784.72,27812.4,48,619.5,2,1,579.4250000000001,0.03919079966398363,True,False,False,False,False,True,False,True,False,False
48.4,9505.49,28766.58,12,455.2,1,0,2397.215,0.25219267996474387,False,False,False,False,True,False,False,False,True,False
28.0,10499.91,33175.4,60,650.2,2,0,552.9233333333334,0.05265981639906773,True,False,False,False,False,True,False,False,False,True
33.6,11868.81,20609.51,36,450.1,0,2,572.4863888888889,0.04823452295609616,True,False,False,False,False,False,False,True,False,False
31.6,9919.64,29348.56,12,376.2,2,0,2445.7133333333336,0.2465526300216346,True,False,False,False,False,False,False,False,False,True
52.4,4637.16,14601.77,36,625.2,1,0,405.6047222222222,0.08746834729609045,False,False,False,False,False,False,False,False,False,False
18.7,4426.37,27187.14,36,272.0,2,2,755.1983333333333,0.17061346693276855,False,False,False,False,False,True,False,False,True,False
42.3,16718.17,11290.66,24,646.6,4,0,470.44416666666666,0.02813969270472006,True,False,False,False,False,False,False,True,False,False
28.9,12441.38,32511.83,12,684.4,4,1,2709.3191666666667,0.21776677221409516,False,False,False,False,False,True,False,True,False,False
35.7,4264.07,30259.66,48,529.8,4,0,630.4095833333333,0.12949295926816135,True,False,False,False,False,False,False,False,True,False
51.1,3683.44,23372.77,36,669.7,3,0,649.2436111111111,0.17626012894156273,True,False,False,False,False,False,False,False,False,False
62.1,2831.54,5472.21,36,725.5,3,0,152.00583333333333,0.05368309569933759,True,False,False,False,False,False,False,True,False,False
42.8,1562.35,26992.28,24,556.1,0,0,1124.6783333333333,0.719863235596826,False,True,False,False,False,False,False,True,False,False
49.1,6276.12,28447.2,48,781.1,3,0,592.65,0.0944293606648226,True,False,False,False,False,True,False,True,False,False
51.3,2652.57,29472.06,12,394.7,2,1,2456.005,0.9258963913265383,False,False,True,False,False,False,False,False,False,True
29.8,26369.05,21256.48,48,623.3,1,1,442.8433333333333,0.016794057167982643,True,False,False,False,False,False,False,True,False,False
28.4,2878.32,26850.9,12,580.9,1,2,2237.5750000000003,0.7773892382452637,False,False,False,False,False,True,False,True,False,False
39.7,1674.73,11593.26,24,697.6,2,0,483.0525,0.28843604468519674,True,False,False,False,False,False,False,False,False,True
56.4,2579.31,21759.53,60,485.8,2,0,362.6588333333333,0.14060304187061767,False,False,True,False,False,False,False,True,False,False
36.3,12943.56,8027.09,24,656.6,2,2,334.46208333333334,0.025840038063325157,True,False,False,False,False,False,False,False,False,False
29.9,3525.58,5982.72,36,543.8,0,0,166.18666666666667,0.04713739758998312,False,False,True,False,False,False,False,False,False,True
75.2,3261.86,22518.06,24,692.9,3,0,938.2525,0.28764339889620216,False,False,True,False,False,False,False,False,False,True
27.8,3061.72,11120.52,12,508.5,2,1,926.71,0.302676272478619,True,False,False,False,True,False,False,True,False,False
31.5,4712.63,13681.85,24,618.9,1,1,570.0770833333333,0.12096792706485637,True,False,False,False,False,True,False,True,False,False
30.1,2890.15,13872.19,12,683.1,3,0,1156.0158333333334,0.3999847168255925,False,False,False,False,False,True,False,True,False,False
35.6,2635.69,11422.92,24,652.7,0,2,475.955,0.18058079599429067,False,False,False,False,False,True,False,True,False,False
40.7,9718.65,14457.42,60,459.3,2,1,240.957,0.02479325829740421,True,False,False,False,False,False,False,False,True,False
33.0,4998.5,7491.84,24,644.7,0,1,312.16,0.06245073509562723,False,True,False,False,False,True,False,False,False,True
23.4,4202.93,16828.09,36,990.0,4,0,467.44694444444445,0.11121930256565096,True,False,False,False,True,False,False,False,False,True
26.4,1418.02,23149.42,12,735.2,2,1,1929.118333333333,1.3604309669320769,False,False,False,True,False,True,False,True,False,False
27.2,6408.51,23840.37,36,931.9,1,0,662.2325,0.10333642281382657,False,False,False,False,False,False,False,False,False,True
54.8,8403.66,7132.82,48,587.6,2,0,148.60041666666666,0.017682821114828357,True,False,False,False,False,True,False,False,False,True
28.7,14604.65,23343.57,48,604.2,1,1,486.324375,0.033299283082238,True,False,False,False,True,False,False,True,False,False
30.7,2549.68,30052.77,24,594.6,1,2,1252.19875,0.49111996214772063,True,False,False,False,False,True,False,True,False,False
29.0,4807.31,7241.64,36,690.5,2,0,201.15666666666667,0.04184391400767321,False,False,True,False,False,True,False,False,False,True
47.9,9256.86,10393.86,12,725.2,4,0,866.1550000000001,0.09356898549446682,True,False,False,False,False,False,False,True,False,False
35.4,9445.05,21407.06,12,403.7,3,0,1783.9216666666669,0.18887371319134677,True,False,False,False,False,True,False,False,False,True
52.7,4160.1,32429.97,60,597.7,0,0,540.4995,0.12992464092227438,False,False,False,False,False,True,False,True,False,False
32.2,2067.03,4261.36,60,361.1,3,1,71.02266666666667,0.03435976561688461,False,True,False,False,False,True,False,False,False,True
39.7,2963.62,13525.74,36,609.7,0,1,375.715,0.1267756995607544,True,False,False,False,False,True,False,False,False,False
30.5,1813.33,16248.33,60,807.4,2,0,270.8055,0.1493415420836718,True,False,False,False,False,False,False,False,True,False
50.5,4195.26,24160.61,12,854.6,2,1,2013.3841666666667,0.4799188040473007,True,False,False,False,False,True,False,False,False,True
46.6,2718.02,9514.06,12,623.3,0,0,792.8383333333333,0.291697018571005,True,False,False,False,False,False,False,False,False,True
51.9,2283.8,18425.64,36,594.0,1,1,511.8233333333333,0.22411039981269343,True,False,False,False,False,True,False,False,False,True
38.7,5833.0,31339.47,24,734.0,3,0,1305.81125,0.22386614911046435,True,False,False,False,False,True,False,True,False,False
40.2,3968.93,25683.85,24,742.5,1,2,1070.1604166666666,0.26963448938890877,False,False,False,True,True,False,False,True,False,False
33.1,10155.67,25470.5,24,978.6,2,1,1061.2708333333333,0.10450032664396637,True,False,False,False,False,False,False,True,False,False
45.4,3843.82,20939.08,12,623.3,2,0,1744.9233333333334,0.45395552569937664,False,False,False,False,False,True,False,False,False,True
38.7,1556.47,2668.23,12,706.9,5,0,222.3525,0.1428569124823677,False,True,False,False,False,True,False,False,False,True
